5 1 517 1951 10 3633 9 6 7556 582|5 44 13 31 148 269
5 44 13 31 148 269|17376 179 537 2548 4252 179 537 2681 2255 1 3749 13679
17376 179 537 2548 4252 179 537 2681 2255 1 3749 13679|73 85 4 50 45 7
43 4 87 2016 7|4 104 7
37 261 167 13 12 7|127 30 10 1284
16 11 79 5 234 45|4 135 13 7039 148 61 45
4 135 13 7039 148 61 45|117 7556 4531 122 2621 514 408
25 288 11 925 14|32 13 386
32 13 386 1 14|79 242 13 4 3838 9 20 7 14
79 242 13 4 3838 9 20 7 14|90 10 102 62 26
24 109 751 9 186 709|5 39 160
19 6 1670 831 19 1|24 3111 9 572 70 18 28 411
24 3111 9 572 70 18 28 411|70 18 27 411 7
70 18 27 411 7|4 151 29 306 9 29 577
4 151 29 306 9 29 577|24 723 13 802 4 6 3773 393
24 723 13 802 4 6 3773 393|51 1 1793 372 428 4 281 19 2707
21 30 51 247 9 4 7|1127 6 11070 10 1312 4233 22 10 511
1127 6 11070 10 1312 4233 22 10 511|5 44 13 157 2884 28 1805
5 44 13 157 2884 28 1805|4 1 1793 423 16 356
4 1 1793 423 16 356|51 107 9 23371 12 97 19 1
51 107 9 23371 12 97 19 1|21 68 6 807 835 7
21 68 6 807 835 7|51 12169 18 6 356
51 12169 18 6 356|15 58 51 85 40 6 807 835
15 58 51 85 40 6 807 835|36 5 44 31 22 9 260 9 1 26 94
36 5 44 31 22 9 260 9 1 26 94|5 151 30 247 12 10 166 98 384
5 151 30 247 12 10 166 98 384|4 30 9 5512
79 149 5 37 1658 9 90 142 27 3267 7|24 32 13 80 9 186 126 3389 33 6 720 4741
6 8783 8753 2561 22 281 1|10 7349 1
6 8783 8753 2561 22 281|4 44 13 31 26 14
4 44 13 31 26 14|24 1 1793 78 35 1167
24 1 1793 78 35 1167|6 402 51 2072 26 23 69 30 96 372 281
6 402 51 2072 26 23 69 30 96 372 281|72 27 288
10 7349 1 18 14386 1 359 2181 18 6 1231 15 85 10 805 931 9 6 1062 923 33 6 582 594|38 16 11 37 358
38 16 11 37 358|227 13 226 897 375 151 46 86 11 1431 25 6 725 1
227 13 226 897 375 151 46 86 11 1431 25 6 725 1|19 26 6365 402 6 3885 30 898 9 1644 7408 16 43 1065 25 19088 505 15 1000
21 68 6 2470 7|12 11 104 379
216 57 290 45 7|53 57 85 5 84 30 575 12
53 57 85 5 84 30 575 12|21 258 18 467 22 16 7
5 39 16736 2097 1|15 16 11 16736 2097 16449
614 88 53 51 260 9 1010 14|6749 6 232 15 1155 36 6 23517
6749 6 232 15 1155 36 6 23517|16 41 524
5 39 170 285 18 1154 33 6 5953|24 30 9 1290 36 6 2470 15 875 6 1
24 30 9 1290 36 6 2470 15 875 6 1|5 46 1
5 46 16 24 36 43 6971 117 697 45|4 44 196 186
15 5 32 13 80 9|1 3615 14313
6 436 234 9 95 77 138|86 373 9 29 6 164 70 7
86 373 9 29 6 164 70 7|77 138 780
83 288 90 252 18 4|4 44 54 9 28 4078 56
4 44 54 9 28 4078 56|77 138 244 322
21 31 4 195 16 470 25 7|67 19 388
6 257 153 546 13 161 88|22 47 128 269 7
22 47 128 269 7|43 4 1048 62 20 7
43 4 1048 62 20 7|21 98 216 6 497 186 7
21 98 216 6 497 186 7|1590 9 6 6450 1267 62 899 659
1590 9 6 6450 1267 62 899 659|12 135 13 159
6 1732 43 12087 157 983 6 396|4 19122 1793 8643
108 183 5 39 67 498 16 19 505 37 9 81 68 128 269|21 31 4 145 7
21 31 4 145 7|260 9 317
5 44 13 93 4 148 124|5 39 37 1658 9
5 39 37 1658 9|148 124 7
4 112 13 93 20 148 62 36 14|4 2338 6 1596 76 419 76 4 44
4 2338 6 1596 76 419 76 4 44|5 46 16 4 19122 1793 2167 128 38 5 32 13 30 6 3773 327 21 12 22
5 46 16 4 19122 1793 2167 128 38 5 32 13 30 6 3773 327 21 12 22|32 13 4 646 20 573 7
32 13 4 646 20 573 7|12 11 37 68 646 38 68 2442
12 11 37 68 646 38 68 2442|43 4 683 10 1650 7
43 4 683 10 1650 7|36 5 80 22 26 396 9 408
36 5 80 22 26 396 9 408|85 4 81 68 20 7
85 4 81 68 20 7|15 68 28 436 7
15 68 28 436 7|5 31 16 36 6 98
5 31 16 36 6 98|44 13 4 225 16 5 32 13 80 9 599 4 7
44 13 4 225 16 5 32 13 80 9 599 4 7|4 19122 1793 27 364
4 19122 1793 27 364|4 43 335 40 20 37 40 6 4332
4 43 335 40 20 37 40 6 4332|12 11 68 99 76 60
12 11 68 99 76 60|47 11 37 132 99 19 26
47 11 37 132 99 19 26|12 11 480 838 15 698
12 11 480 838 15 698|5 39 2219 63 40 26
5 39 2219 63 40 26|4 1 1793 707 10 275
4 1 1793 707 10 275|89 5 102 62 4 5 81
89 5 102 62 4 5 81|26 22 37 27 364
26 22 37 27 364|4 1402 10 17163 67 55 6 404 18 88
4 1402 10 17163 67 55 6 404 18 88|21 216 12 226 914 12 11 4392 108 6 69 9 873 6 272 16 5379 4 7
21 216 12 226 914 12 11 4392 108 6 69 9 873 6 272 16 5379 4 7|5 41 181 58 920 18 4 158 4 109 58 549
5 41 181 58 920 18 4 158 4 109 58 549|38 12 11 35 124
38 12 11 35 124|4 19122 1793 67 55 6 583
4 19122 1793 67 55 6 583|21 24 19122 1793 210 22 25 2016
21 24 19122 1793 210 22 25 2016|58 31 67 70 156 25 20 15 120 25 20
5 1 517 31 205 16 11 19 27 220 19 505 9 3099|16 11 37 209 25 20
16 11 37 209 25 20|5 44 13 609 4 148 124
5 44 13 609 4 148 124|58 54 97 9 2142 15 31 21 4 81 22 64
58 54 97 9 2142 15 31 21 4 81 22 64|4 221 6 893 87 20
4 221 6 893 87 20|58 31 4
31 4 170 80 9 2273 20 77 446 55 16 7|16 11 21 4 267 12 9 102 55
16 11 21 4 267 12 9 102 55|5 112 13
2142 1 1437 3615 14313|44 4 260 864 27 256 150 7
44 4 260 864 27 256 150 7|19 10 402 1845 16736
19 10 402 1845 16736|1845 16736 501 1 22 8852 4 19 82 5762
1845 16736 501 1 22 8852 4 19 82 5762|5 39 243
77 621 1 2097 1 781|5 84 55 9 389 40 6294 16736
5 84 55 9 389 40 6294 16736|5 1 517 93 1845 16736
28 212 19 561 143 16 28 256 107 330 9 6 5127 40 6 436|57 44 13 50 19 703 40 74
101 4 55 9 310 114 5359 104 7|12 11 104 761 25 20
12 11 104 761 25 20|6 1 373 10 715 33 6 7736 18 6 5925 597 1
6 1 373 10 715 33 6 7736 18 6 5925 597 1|1973 5 32 13 46 92 5 118 50 12 87
1973 5 32 13 46 92 5 118 50 12 87|38 5 294 4 44 81 18 128
38 5 294 4 44 81 18 128|5 135 13 29 595 9 804 4
5 135 13 29 595 9 804 4|5 32 13 30 98 25 16
5 32 13 30 98 25 16|15 9 93 6 484 1965 9 31 58 76 60
15 9 93 6 484 1965 9 31 58 76 60|72 37 150
6 715 41 1982 25 7042 3615 16 491 169 168 268|83 11 54 116 9 6 4102 56
83 11 54 116 9 6 4102 56|363 13 4 243 40 99 1845 16736 7
268 138 51 1 517 29 683 21081 15 1|44 24 348 7
22 47 126 393 25 6170 2003 87 6 871 535 7|51 2372 6 3521 1 18 2016
24 1 517 119 12 1667 276 88|276 2003 87 2561 11 2043 7
276 2003 87 2561 11 2043 7|85 4 119 63 28 197 7
85 4 119 63 28 197 7|12 122 9 29 247
12 122 9 29 247|76 937 76 677
5 39 321 9 1438 205 157 27 192|38 5 39 3050 33 28 2003 3715 36 6 677 5217
38 5 39 3050 33 28 2003 3715 36 6 677 5217|309 18 6 1670 153 81 6 270
309 18 6 1670 153 81 6 270|53 205 19 2142 481 76 1982 51 1 517 804 25 136
53 205 19 2142 481 76 1982 51 1 517 804 25 136|21 53 24 2495 7
21 53 24 2495 7|16 11 893
5 907 76 680 76 5 118|10 349 41 1486 20
10 349 41 1486 20|5 178 12 41 5132 38 240 288 12 297 13 88
5 178 12 41 5132 38 240 288 12 297 13 88|1 2097 7678 501 1 1475
1 2097 7678 501 1 1475|57 11 70 18 99
57 11 70 18 99|59 90 10 1284
153 19 2142 95 16 2561 11 1547 2193 22 91 9 29 3788 63 26 492|86 143 16 7
24 1 1793 78 9 1134 6 2044|15 128 124
1 78 1399 33 6 5664 582|23 11 160 23 280 13 59 253
23 11 160 23 280 13 59 253|23 267 20 9 93 4 16 4 1 1793 78 9 31 28 324 6 1 76 937 76 677 62 36 3062
23 267 20 9 93 4 16 4 1 1793 78 9 31 28 324 6 1 76 937 76 677 62 36 3062|5 1171 976 40 48
5 1171 976 40 48|157 53 24 2495 24 125 31 205 9 3999 1163
157 53 24 2495 24 125 31 205 9 3999 1163|12 11 37 25 14498 114 805 9450 38 9 265 6 272 16 24 1 1793 107 6 1329 9 31 16
12 11 37 25 14498 114 805 9450 38 9 265 6 272 16 24 1 1793 107 6 1329 9 31 16|15 16 24 30 9917 117 697
15 16 24 30 9917 117 697|174 43 82 608
4 30 9 186 2142 76 334 76 677|253 22 6 325 98 31 58
253 22 6 325 98 31 58|37 19 262 10 402
37 19 262 10 402|5 39 3360 4
98 9 50 63 14|12 11 410 469 1 1270 372
12 11 410 469 1 1270 372|5882 14543 5 39 1
5882 14543 5 39 1|32 13 329 9 90 6 5930
32 13 329 9 90 6 5930|5 1 1793 372 3111 9 1 27 1038 400 12
5 1 1793 372 3111 9 1 27 1038 400 12|5 39 63
1376 176 147 4596 104|136 295 69 29 10 601 169
136 295 69 29 10 601 169|85 236 70 502 7
85 236 70 502 7|77 217 14 1845 1
5 476 6 5930 15 4596|5 1 517 54 9 1451 63 6 3232
5 1 517 54 9 1451 63 6 3232|24 546 13 29 379 9 6 2876
12 11 91 9 1344 68 117 879 253|79 12 122 9 29 4 25 26 1 7
79 12 122 9 29 4 25 26 1 7|5 195 4 45 19 2142
5 195 4 45 19 2142|375 269 267 9 31 6 989 324
375 269 267 9 31 6 989 324|24 19122 1793 45
642 1 22 372 366|1 2876 1133 179 542
1 2876 1133 179 542|77 217 395
6 90 142 69 29 5498|79 22 16 58 7
79 22 16 58 7|3153 374 16786
89 43 24 530 7|19 100 508 516
73 166 69 12 90 9 1184 1 7|200 147 542 7199 33 6 958
200 147 542 7199 33 6 958|12 118 456 16 24 1 517 111 75 426 184 150 7
12 118 456 16 24 1 517 111 75 426 184 150 7|65 16 220 456
93 74 5 139 74|32 13 95 148 269
32 13 95 148 269|356 20 130 6 70 40 6 4955
356 20 130 6 70 40 6 4955|118 12 6212 113 984 7
118 12 6212 113 984 7|224 7624 14
1 5664 20150 537 902 542|5776 2561 14
1 1 4873 5 1 517 90 4 395 9 6 2208 2193 2145|182 28 411 33 74
182 28 411 33 74|36 6 98
24 1 517 348 62 2402 62 6 19631 11 2193|6 3178 22 9 29 1647 62 70 469 1 1270
6 3178 22 9 29 1647 62 70 469 1 1270|5 1 517 29 33 98
5 1 517 29 33 98|30 4 194 96 9 6 8783 11 2193 154 7
30 4 194 96 9 6 8783 11 2193 154 7|410 315 384
5 32 13 30 126 1689 40 2908|21 1689 40 88 118 5 30 451 7
21 1689 40 88 118 5 30 451 7|612 16449 14
21 31 4 81 68 16 7|77 217 14
6 120 153 16 350 20 43 6 5767|51 344 62 117 2874
51 344 62 117 2874|93 6 8783 68 16
93 6 8783 68 16|23 372 430 12
23 430 68 16 105 60|4 2313 28 1029 112 13 4 7
4 2313 28 1029 112 13 4 7|70 1029 25 1845 16736 14
70 1029 25 1845 16736 14|421 12 14
131 4 1 38 5 39 37 842|51 32 13 1308 536 14
51 32 13 1308 536 14|4 84 144 416 128
4 84 144 416 128|21 11 91 33 19 2142 7
21 11 91 33 19 2142 7|482 18 6 519 22 1171 2112
482 18 6 519 22 1171 2112|8122 1 22 143 9 30 3069 87 10 3543 7044 983 6 199 3474
8122 1 22 143 9 30 3069 87 10 3543 7044 983 6 199 3474|16 11 21 153 95
16 11 21 153 95|62 564 24 1 1793 78 10 418 1396 32 13 24 7
62 564 24 1 1793 78 10 418 1396 32 13 24 7|15 100 4824 12198 3687
15 100 4824 12198 3687|51 19122 1793 833 175 2908
51 19122 1793 833 175 2908|4 19122 1793 3598 4 46 7
4 19122 1793 3598 4 46 7|150 15 150 1
354 20 16449 38 501 1 22 366 25 99|2208 2193 2145 1041 1164 542
2208 2193 2145 1041 1164 542|27 10059 2097 1
85 5 59 104 761 7|65 24 109 67 91 9 19631
65 24 109 67 91 9 19631|44 5 83 1 159 737 200 45 25 20 7
1531 263 101 1049 20 6 325|59 19 14
5 30 9 93 4 1702 16 24 44 13 291 63 58 293 1062 19 262 10 886 2672 18 98|5 44 13 129 124 175 902 12041 400 6 5767
5 44 13 129 124 175 902 12041 400 6 5767|1 447 15 436
47 43 35 7736 18 5856 117 7262|224 16736 16449
5 39 383 2637 18 28 13570|38 5 39 285 4 44 13 93 6 8783 68 16 19 262 10 2744
38 5 39 285 4 44 13 93 6 8783 68 16 19 262 10 2744|15 127 32 13 1289 6 7262
15 127 32 13 1289 6 7262|572 26 374 6715 82 2250
572 26 374 6715 82 2250|20897 179 2650 1550 390 179 2650 1437 2973 19631 11 781
20897 179 2650 1550 390 179 2650 1437 2973 19631 11 781|65 5 46
12 11 98 25 99 9 54 14|58 761 7
6 825 69 90 214 482 100 508 2000|723 13 4 3915 68 16 7
127 81 130 27 608|12 11 37 10 9520 396 16449
12 11 37 10 9520 396 16449|44 5 454 27 1833 737 19 45 7
44 5 454 27 1833 737 19 45 7|5 44 83 4 177 27 263
131 4 27 10059 69|395 4 32 13 30 9 159 25 20
395 4 32 13 30 9 159 25 20|18 198 24 1 517 159
18 198 24 1 517 159|127 32 13 368
24 135 13 119 12|171 142 6 1833
92 43 6 19603 7|286 908 31 4 80 7
286 908 31 4 80 7|147 902 455
53 5 4494 6 1685 24 1 517 29 5734|635 53 6 7243 14017
635 53 6 7243 14017|12 11 372 22640
5 80 9 715 16 501 1 22 864 25 1845 16736 14|5 1 517 206 48 97 412
5 1 517 206 48 97 412|22 47 148 269 7
22 47 148 269 7|805 1 22 366 25 4
805 1 22 366 25 4|12 11 465
11100 17297 543 2319 10 1|368 63 14
2511 6 2442 15 171 12 97 1814|21 68 26 7
10 16371 69 29 209|24 1 517 90 6 553 70 40 99
24 1 517 90 6 553 70 40 99|21 43 4 210 7
21 43 4 210 7|47 11 35 98
83 288 90 252 18 4|18 36 18 99
5 39 160 38 12 748 114 98 89 4 1 1793 120 70 356|19631 11 372 330
23 41 285 16 23 101 29 379|21 43 4 210 7
21 43 4 210 7|5 267 9 165
27 1130 11 196 33 20|395 24 19122 1793 530 4
261 605 182 243 87 6 582 233 1312 169|87 6 1058 15 87 6 1241
87 6 1058 15 87 6 1241|5 32 13 46 79 24 32 13 3145 6 8783 68 88
5 32 13 46 79 24 32 13 3145 6 8783 68 88|5 237 16 23 151 29 3915
5 237 16 23 151 29 3915|5 32 13 1124 19631 11 579 18 1597
5 32 13 1124 19631 11 579 18 1597|127 93 2561 36 6 484
127 93 2561 36 6 484|1 11 372 607 6 4795
1 11 372 607 6 4795|24 19122 1793 10 123 439 379
24 19122 1793 10 123 439 379|101 12 29 10 778 53 5 2174 76 524 76 677 9 6 8783 7
101 12 29 10 778 53 5 2174 76 524 76 677 9 6 8783 7|5 84 55 9 225 205 2670
5 84 55 9 225 205 2670|5 32 13 218 105 60
33 6 1056 117 2875 30 7212 100 11511 16 6903 1|9934 8783 16736 16449 234 14
9934 8783 16736 16449 234 14|501 1 11 839 18 2260
501 1 11 839 18 2260|23 1 517 93 99 68 6 7736 18 1639 5925 597 4680
23 1 517 93 99 68 6 7736 18 1639 5925 597 4680|53 6 5767 911 6 1216 490 18 6 582 6 70 16 14956 14310 902 117 12041 51 101 30 475 142 117 2875 6332 33 6 1056
53 6 5767 911 6 1216 490 18 6 582 6 70 16 14956 14310 902 117 12041 51 101 30 475 142 117 2875 6332 33 6 1056|5 69 37 4370 383 35 1948
5 69 37 4370 383 35 1948|83 20 90 10 102
5 1 1793 78 9 119 10 550 206 24 69 6749 6 5767 62 6 938 1241 897 24 69 37 88 14|5 1 517 1302 26 226 412
5 1 517 1302 26 226 412|21 5 84 1310 22 1 1056 597 1479 9 6 1 594
21 5 84 1310 22 1 1056 597 1479 9 6 1 594|113 210 58 24 84 30 7629 1216 597 1479
113 210 58 24 84 30 7629 1216 597 1479|171 612 16449 245 9 501 1
171 612 16449 245 9 501 1|23 11 516 62 6 1 19 10 402
1845 501 5 39 14788 4 40 1 16449|6 996 22 19 6 263 304 338
6 996 22 19 6 263 304 338|22 6 825 130 7
22 6 825 130 7|35 5 39 243 97 47 334
35 5 39 243 97 47 334|85 4 80 9 389 40 20 501 7
21 68 6 8554 62 6 1241 7|205 11 91 266
51 19122 1793 494 1689 40 349|51 19122 1793 1513
12 41 516 100 1493 16 1373 130 12|6 349 11 243 25 4
6 349 11 243 25 4|12 41 5935 4778
19 262 388 4 1 1793 78 100 1272 349|15 70 124 156 1845 1 10351 4 25 536
15 70 124 156 1845 1 10351 4 25 536|5882 14543 5776 2561 14
5882 14543 5776 2561 14|3145 2142 1046
168 210 58 475 142 36 6 2018|12 151 7707 87 45 76 379 76 677
12 151 7707 87 45 76 379 76 677|31 4 81 16 23
255 5 90 4 9 6 2876 7|76 937 76 12 11 677
76 937 76 12 11 677|5 81 4 799 28 2666 1845 16736
5 81 4 799 28 2666 1845 16736|32 13 180 58 132 38 54
32 13 180 58 132 38 54|83 11 54 14
24 19122 1793 91 9 6 2876|19 6 1 18 6 5707 3316 100 4121 41 1624
24 32 13 30 132 98|24 19122 1793 1 8783 11 695
24 19122 1793 1 8783 11 695|4 44 54
100 2221 22 19 3031|58 21 7
24 195 9 1184 6 2876|4 43 37 9 525 186 108 1697 6 1669 357 1017 1055
4 43 37 9 525 186 108 1697 6 1669 357 1017 1055|65 4 19122 1793 64 38 24 30 9 636 16 948
65 4 19122 1793 64 38 24 30 9 636 16 948|100 505 22 100 505 5 39 136 4 46 21 5 145
100 505 22 100 505 5 39 136 4 46 21 5 145|19 262 388 5 505 4 9 1074 6 8585 15 2511 6 12315 56 3823
19 262 388 5 505 4 9 1074 6 8585 15 2511 6 12315 56 3823|5 1 1793 78 27 695 15 5 135 13 14146 88
5 1 1793 78 27 695 15 5 135 13 14146 88|56 16 11 2067 14
56 16 11 2067 14|172 5 119 10 550 206 7
1 87 6 938 18824 864|5 30 45 100 16736
5 30 45 100 16736|16449 16449 22 45
23 373 9 180 9 6 1|72 12 11 4 1 14
72 12 11 4 1 14|240 288 14
51 32 13 80 9 83 99 61|65 5 271 68 6 2221
65 5 271 68 6 2221|5 32 13 46 126 2279
5 32 13 46 126 2279|5 39 19 10 368 25 6 948 9 2142
5 39 19 10 368 25 6 948 9 2142|5 39 1404
38 340 43 4 3915 68 6 588 16|36 64 38 5 2919 28 1866
36 64 38 5 2919 28 1866|11327 5776 2561
1 2876 540 902 542|27 288 14
288 129 20 124 1323 14|1 125 30 372 428 2142
1 125 30 372 428 2142|51 359 398 61 33 6 8685
51 359 398 61 33 6 8685|85 4 75 48 7
85 4 75 48 7|12 41 2561
51 2026 82 367 76 53 23 109 281|375 101 30 6857 262 100 4121
375 101 30 6857 262 100 4121|37 157 48
2142 1 2876 793 1164 542|16 11 641
21 68 6 891 14567 349 7|92 22 1 7
12 359 214 295 19 6 12369 23035 897 6 70 16 1 20 19 26 508 18 774|54 9 1
51 19122 1793 91 9 406 99 10 349|5 1 1793 9 90 114 666
51 32 13 46 68 148|73 59 51 32 13 46 7
73 59 51 32 13 46 7|112 13 1 206 7
38 6 972 41 319 641|128 727 122 264
176 4445 242 13 247 10 1312 156 983 176 147 542 14|16 11 4290 14
24 19122 1793 18258 2044 1 93 88|6894 12 64 56 14
6894 12 64 56 14|2142 1 1025 652 542
31 4 30 126 5141 7|43 4 136 68 16 7
43 4 136 68 16 7|31 4 81 5 39 918 501 7
31 4 81 5 39 918 501 7|375 3723 262 156
10 16371 18 1 41 3788 63 19 6 16151|10 1089 3592 4105 153 109 1629
10 1089 3592 4105 153 109 1629|24 278 88 473 2561 33 6 8685
24 278 88 473 2561 33 6 8685|6 1862 10245 147 9295 146 87 48
6 1862 10245 147 9295 146 87 48|23 44 13 30 6857
23 44 13 30 6857|16 852 6963
79 297 13 6 1 12983 7|24 723 13 136
36 24 1712 41 10 641 972|83 11 50 91 14
83 11 50 91 14|24 1 517 180 40 1
24 1 517 180 40 1|5 1 517 159 25 4 45
5 1 517 159 25 4 45|19 126 388 5 112 13 218 148
19 126 388 5 112 13 218 148|28 2001 41 105 8092
28 2001 41 105 8092|8753 2561 22 281 501
8753 2561 22 281 501|19631 187 20 128 1171 549
23 11 918 76 1296|5 278 10 281 2561 282 589 146 87 6 16151
5 278 10 281 2561 282 589 146 87 6 16151|23 41 281
5 486 6 1862 277|4 85 7
16 11 79 24 12983 1|86 425 6 505 7
86 425 6 505 7|612 1 2097 1 15 20
612 1 2097 1 15 20|21 100 4290 12985 14
21 100 4290 12985 14|4 1409 4866 10 12016 33 27 3564 14
4 1409 4866 10 12016 33 27 3564 14|291 612 1 9 20 14
291 612 1 9 20 14|501 6 1 41 2938
501 6 1 41 2938|36 24 30 9 31 56 22
36 24 30 9 31 56 22|209 18 26 1020 14
209 18 26 1020 14|6 1 41 37 2938
6 1 41 37 2938|31 4 30 10 470 33 4 7
31 4 30 10 470 33 4 7|79 43 4 705 7
79 43 4 705 7|4 1 1793 78 9 614 238
4 1 1793 78 9 614 238|47 11 35 184 3417
47 11 35 184 3417|5 69 37 2616 1655
